Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
170348.0,0.2304504570554009,8.962890456693374,-30.424049396570975,0.0764902919740682,1.9820195866464951,0.978319820695758,5.80253735302589,-5.00481546969268,-6.071760362954697,-12.823718215013399,5.38762786400383,1.37594135044076,0.7388949496342705,2.9121485608742326,-1.4970656237636168,2.0059581583657646,-7.275547401420701,-0.5516945210420783,3.8185014516449014,0.058509202588938214,1.6998391019492285,1.4042610819372963,2.142345314907569,0.4019267584833436,-0.23686845091431386,-0.2215045641400603,0.670269639073494,1.1781627981876293,15.51,1
95887.0,-3.4060658166037165,6.419705834424795,1.538841538383383,-0.5350013932886539,1.649225808314824,-2.3765011946880126,3.1555379598959554,-0.9628542591877939,-1.8150466505008647,-6.17755178265648,4.635678054436543,1.37594135044076,-2.7550804834077978,3.184416484750847,0.2066104755203787,2.3025107432550573,-25.1627993693248,1.0616943923966402,1.7122885942023345,0.929168185391775,0.001446956415430134,1.9785405771988787,2.7586513627621807,-0.7619567755236017,1.0730057132217696,-0.3250715825119538,-0.6445665367899571,0.11634952426169831,174.89,1
54116.0,1.2702123936472907,-6.141325619417609,-7.341287201454248,1.4704217985356203,10.361280050805306,-2.244506298637401,-7.18823782255143,0.2241439040727896,-9.613455976413952,-10.224776337665904,3.7072680836450727,1.37594135044076,-0.3386704117945163,-0.9573983168550271,-1.2983852250540193,1.3942939447190144,-10.185096123949641,-7.705440158244934,2.475940488787177,-0.2413850654093783,-0.4562835884307439,0.30910945018183034,2.124598071957225,-0.160959972421343,0.0687064284479768,-0.08191195159626513,-0.3651743427397904,-0.07275220807900018,163.95,1
158708.0,-29.716223417800315,13.414219087065215,-31.1036848245812,3.1457901921024867,1.0740221866005395,-0.4854817718557547,-22.313774803713418,-4.003169617461779,-11.915795361901463,-8.966685116792808,-0.3710707971531537,1.37594135044076,-0.6117719884173957,-2.682859128230432,-0.9655801892813838,-3.295822214522205,-11.98337745892472,-1.9792797656085945,3.983416318045787,-0.3264910776391886,1.5133663105144692,8.201757591596065,-0.3282625563378365,-0.075548357187052,1.8447880847845117,-1.15267106612603,0.5255164293680867,0.6945801980259374,437.61,1
142958.0,1.9717205340776984,0.7314154665795269,-3.131325668765235,2.6770227941817253,2.9129360961894855,-0.6323997397264991,-1.3938172177796826,-4.065596053441688,1.1640434090482954,-11.107955190364004,5.9232154588331625,1.37594135044076,-1.4064616170633122,3.44242199594215,0.9249342114370305,3.13965565883069,-3.7657442418478384,-4.808344554027854,-2.148821078966567,2.7173874958004713,6.021282141556185,1.2578988958345096,0.3529816456406001,-1.2513584724981404,2.20820917836653,-0.6895458220533832,-0.8097984349296354,0.6431270243460625,977.22,1
143214.0,0.6086515932386274,10.202375210695136,-7.394181301074505,1.853915741313849,0.8630259168493613,-3.575618926568651,-6.807421466205803,-6.5344345584532615,-11.436740278477615,2.873186050332861,1.7251590281193798,-2.3089878455372266,-0.6277680074715315,-2.796956640915784,-2.196258531524954,2.2667529412050778,-7.069270976327373,-2.3892460263737787,4.025721811395149,-0.9925809385155611,0.26713957391424614,1.3055303747952558,0.9448126316412248,-0.7959791287096081,-0.9381693216804383,-0.7220918076436145,0.5541518649381081,0.5169331428791215,22.12,1
114794.0,-0.8108977496465055,-8.40215367768915,-31.1036848245812,-0.40345165075641365,4.053693049550005,1.6359598356844653,4.7849470043342865,0.14058746804685973,-13.4340663182301,-4.1405211654580505,0.655468059235597,-9.526623856487378,-1.0669886377591729,-4.62088951781926,-0.972457261706575,3.13965565883069,-1.43362956523024,-0.19725231126352982,1.8325402307170282,0.7516240102281797,-0.08906861702533786,1.37825109932534,1.78816645282649,-0.4601300900890603,-0.16571181695502074,-0.8134038603673118,0.9159919600312261,-0.08535469018570041,177.47,1
97091.0,2.13238602134104,2.3688073850377163,-13.839142159274262,0.5238048743794677,-2.055096286783118,0.6528960739647922,-11.858150063046185,3.4861090801817367,-3.14782235386274,-2.8397862970737138,1.505155965437584,1.37594135044076,-0.22194761851934597,-5.813354884680259,-0.44768152522691734,-1.4538217476152728,-9.283918385312814,-6.8278400593233215,1.8613439578115163,0.4267966588030424,1.548919930899552,1.5631501286617653,0.9599494045830491,-0.4246854958369415,1.001879239245878,-0.2025996201486074,-0.03813766991235956,0.3034176832608306,215.06,1
146221.0,-30.552380043581,1.9039760986184522,-3.9657356455351613,8.372630858465095,1.915875054845697,-0.47084827073927693,-0.7971107999123552,-7.600182448736334,-1.579800804987725,0.47861017134824957,0.07712323882454175,1.37594135044076,0.41008988853595785,-2.438094001373507,-0.37344513067916213,1.3543232889065095,-1.7269775892182553,-7.7961070912998895,-0.4343483033720501,0.03313920058922962,1.1220064156744245,1.5724115568340218,0.4896539626713867,-0.010699031645605095,0.8064769706310948,-0.1697524537798961,-2.1011195438911257,0.398396587421605,184.77,1
95873.0,0.17207063338808493,5.73275650705104,-11.41092654636505,2.824359289931576,4.141939742680412,-4.506431791348764,4.972986292260476,1.802006529687465,-10.408390022470641,-14.51323262930029,2.2577471278107404,-9.015492623444825,-2.4362654808665942,-1.4299273674506576,-0.5150914847167107,2.1695727140406715,-13.89029726027547,0.8115490288631431,1.6373403008782967,0.3658521892101915,0.6008080358333777,2.895412699889659,1.1745059223361418,-1.1823970979890888,0.16529437521720855,-0.9107113071841174,-0.4576166156432822,1.77936385243205,107.6,1
170348.0,-0.01365647061499442,0.6941770537663812,-0.02250642414741355,4.5960429557256575,5.351182586915115,-3.1078564791769288,-0.7931561197650858,-26.89937564525957,-4.1835425013038865,-2.553185711615874,3.2633630746254005,1.37594135044076,-0.07079254252362854,3.44242199594215,0.3805268536888274,-3.3034297254090794,-25.1627993693248,-9.49874592104677,-0.18896812072034175,1.1739688633459908,1.1376479480372699,-0.2062519247488432,0.300758953851758,-0.14918376064676753,-0.47418235159976185,-0.6356113850073104,0.7770241148512446,0.8146711873965848,36.41,1
615.0,-14.13668338219637,0.11685719812327466,-16.754749881768532,-1.31327481447103,0.700207308571696,-6.012565562291771,-11.059561933136546,-41.0442609210741,-5.232029725427423,4.03143505114991,6.685782075625109,1.37594135044076,-2.239432046716396,0.1061773799903083,-1.5465447506523118,3.041803556032586,-25.1627993693248,-4.516365742509733,0.9204935189984271,1.384825068833835,1.8599263684034377,-1.1639724797908189,0.7107264685622953,0.16729486662476706,1.495235715900033,-0.5997422914012214,-0.522282506177048,0.9936067625503786,2125.87,1
79401.0,2.13238602134104,0.5208983142267982,-7.852042312132828,3.4356037541201934,2.1274478600118045,-2.471082478002355,-4.097566547658378,5.269567411973586,-3.190720522517531,-7.035882103063311,5.591820390628687,1.37594135044076,0.6351751168493596,-2.390934853448444,-0.04270760048563221,-8.678474628038858,-12.455249820978658,-3.5315822965291392,-1.2840639815395027,2.2243231751561923,4.63975005822965,1.376826267009216,-0.8321995008980547,-0.9318811476266409,-0.33822446256550553,-0.5419259523942626,0.36494567992586086,1.3412939742695853,0.0,1
54832.0,-4.109965564167863,6.345861825753844,-13.00603730944544,2.281362724784416,0.29784979484817353,-2.2618970020073954,-0.4056695375748782,-2.735691633714255,-4.717774633357479,-11.669813730170292,2.925178738891111,-0.1982364112267323,-1.2112508126671622,-4.544609638308101,0.40002179179348807,-2.3990601812312917,-13.721609310242448,-4.245230005616719,3.4420462516633172,-0.4175300395558774,2.396736820968065,1.6954501799812904,2.227610604779321,-0.2994072789280645,2.20820917836653,-0.862379181507105,0.751767948813977,1.2991223054983831,645.36,1
144261.0,-21.258386242376808,3.5748964625404254,-8.087168167112784,-1.1775228015134886,-0.2451685247055504,-2.3791828689783387,1.4829092240536952,-6.240338183103962,-3.5574112462101475,-2.5895165303790337,1.3306425047979276,-5.872757283865471,-3.12779501198771,-2.5864223984108077,-1.0002469147486694,-3.9290029314086348,-23.25396474373965,-4.346786548856782,1.2738152233422304,0.12525600397899042,-0.8003724818961158,2.444444411606793,2.0105716312326374,-1.6137784743140546,0.7116682351778402,0.2805973758469998,-2.317111155017227,0.3552153813281892,306.82,1
46451.0,-2.353663422261723,-1.7054248131880594,-7.678874377985124,-0.32143523890323156,2.4178602360965558,-6.40626663445964,4.822792553232597,-2.1148713970071342,-8.890461462472562,1.5456160768966747,2.4894021951610714,-4.1055454243019085,-0.19788995516499752,0.1281027267873469,-0.3398176317284837,0.5810625869145394,-25.1627993693248,-3.0457406876173843,0.9788445182371277,1.594385228919323,2.819924806393956,-1.5637975896914722,1.4724534862940633,-0.7200056184834904,0.8394921996189011,-0.5914590111091216,7.447724755393903e-05,1.2742628956280144,0.0,1
145834.0,-6.855688584537674,-3.170913247301952,-4.1959779390234075,5.491184784468733,-2.8841483388851428,-4.771800688489375,0.1460647376660269,-0.6389107085678011,-4.738182866091616,-1.9898063258741456,1.1919287933515108,-3.3625865594412514,-1.468726720818239,-3.743863771733657,1.2877920117749282,-2.5230263000246644,-23.255464767931233,-3.609859620105971,2.212512702761439,-0.6453728422745639,3.2900035424702487,0.2803878876017629,2.5206353885114914,-0.95947786315649,-0.012062423399881173,-1.15267106612603,-0.03259783048873244,0.3635415677234457,131.86,1
170348.0,-0.6068678081391727,6.60820511822417,-11.006665446146659,2.293161746028912,4.521068377411158,-3.3701527809864587,2.0419336261437113,-2.5058320135359264,-6.090128717811683,-4.6723680879344975,0.9156080965958215,-13.554828490722768,-0.8095564582960414,-5.417485766788194,0.5430018992515947,-0.6088181983437208,-1.705108296846183,-2.8774626721691807,1.3033255260687742,2.3060661932251607,11.639772013627503,0.9050470698392333,0.6273189296862854,-0.6000046350504467,0.6271751280994181,-0.8566985906815759,-0.35617680928827355,0.4402302369917205,0.0,1
170348.0,-0.49734828982740176,-8.40215367768915,-10.37050484265712,3.1152457029243403,-1.2997569417567205,-0.9487545557665823,-3.1582721342767655,0.20752339672890746,-3.5388929860348552,-2.8729336349985912,5.700290421694606,-4.195737148529009,-1.079531638953536,-0.7817640266588112,-2.9314286597850776,-3.09360590242649,-13.077197889615231,-2.983788599582346,3.859574748708248,0.7895936869502732,-0.7427055467320908,0.5596512648395897,2.007664137916434,-0.3727583237462312,0.9235448253290394,-0.4492315493967426,0.5144561749078355,1.1063762538384916,16.09,1
116166.0,-4.04440780048395,2.200306224546344,-7.370907055780627,1.415533261143015,5.135435919293618,-3.5663325879092023,-1.5507635843576333,-5.576402661895571,-4.846609487111486,4.03143505114991,4.340507782242703,-1.6100218896319705,-0.7890721504455188,1.2314365384048473,-0.7056733167473672,-2.5518090227762715,-11.22296869977131,-2.963061022425286,1.4566155903021798,0.8997348525098603,0.43221921891364445,1.4242743563968834,2.420118087677369,-0.9335514810162868,1.7082705470707413,-0.4707383142883813,1.288810936372443,1.77936385243205,0.0,1
78684.0,0.35289174187379313,-5.348009854428463,-6.669772121608189,-0.4733745505003002,-4.042999022131587,-6.205504738426099,-6.400472436895669,-41.0442609210741,-5.171393411759927,-9.63504228399518,-1.1598893433293664,1.3246522741794866,1.2561830357785722,-7.10351768594648,-1.4920281581275994,-2.652997727593333,-20.88109997955992,-0.1770520883825896,3.8602563673424206,-0.12099523507573426,-2.7877921941327033,0.9451069805119016,-0.2340480153268693,-0.4315969980310824,0.11622155786405364,-0.8108256992959674,0.7263147761382887,1.343531505769771,0.0,1
92942.0,1.535200630358318,18.040328543848332,-8.887831588565973,-1.31327481447103,-3.141748032758561,-4.747211956825518,-0.8387086517063965,-7.503801133620684,-3.21547739985326,-0.21195800594586878,-0.9544323689319185,-4.748454976695194,0.2685663495664862,-16.903760878164093,-3.857487669010851,3.13965565883069,-6.148757098289862,-1.7080773257325963,1.8547940172448014,2.084201103427372,2.2039441991819624,-0.3431354835746584,-0.22135073764623295,-0.9552088533072873,1.0074748683561685,-0.5104328069449247,-0.11894358738965538,0.5973268794712026,86.02,1
61665.0,0.05695050927471956,3.4897878365983552,0.13244270206052766,1.3646256340321736,-7.799849135585066,2.0463178709572825,-7.771922430943285,-1.4446549840454015,-13.4340663182301,-2.729474211381729,2.360464514866445,0.13678954197330873,-1.549274125333162,-0.38098818601386886,-0.9886010422367795,3.13965565883069,-2.917357740981523,0.18707689402031574,1.0825693179692248,-0.7404644685122063,1.0239592276844267,1.2837175031553163,0.5535116670250712,-0.972294411120707,0.7058464395735773,-0.7772352472291796,1.750445397710911,-0.4349150601664903,56.63,1
64728.0,-26.612923244805273,-2.276063130042676,-26.89039337998117,-1.31327481447103,6.154923026343074,-2.6163304348632535,2.537661751519802,1.3258835674990528,-11.9931513977519,-6.037034580726522,3.206204557513556,1.1488108902084742,-1.0232524882410572,-2.7240426247484253,1.4106185184362887,3.13965565883069,-20.26261399093509,-5.107358505463737,0.5855252317390471,1.2584165393397555,0.9554458736580218,-0.1720323019983572,0.15616095982395345,-1.55696449666568,1.7021007882385994,-0.9170312127854076,-0.2128915265627076,-0.13362734142848254,51.25,1
83363.0,0.9257878969198372,-2.5479908628739825,-10.473066120602292,-0.9592000045273776,-2.0037544484998495,-2.722941335215789,-0.07242241621714118,-1.8089697724601317,-9.37736295596811,-12.036577828378077,2.693712196789192,1.37594135044076,-2.288250598108198,-9.069412300840547,-1.1077778764536037,3.13965565883069,-11.445473113830376,-6.758453518153068,0.3630433314643724,-2.1682454228349823,27.2028391573154,1.246731327420744,2.512959393840128,-0.3054357492518767,-0.29778303080592955,-0.3030320889120936,-0.11686386035234753,1.1305783005805625,19.79,1
170348.0,2.13238602134104,1.3369909971369243,-11.222313844944841,1.2558143363507746,3.1173096953640607,1.2357374821537759,-0.021352796894405834,-1.837790859071795,-5.765531895258878,-6.947957163573026,2.507731357888118,1.37594135044076,0.0198630509847455,-3.6565734174225115,-1.7064492420806472,2.707340492914331,-25.1627993693248,1.0495433598858925,2.415540616401541,0.824461446581273,1.7390906995767783,-0.12148455070445091,0.9514671589060847,0.49367433252050125,0.32683669593410325,0.10648679193821309,3.05235768679424,0.7069186165677486,85.27,1
105649.0,-5.40852314510265,-1.895479489255008,-6.80160290504637,-1.31327481447103,4.679470075164269,-1.7762489937903547,2.3844329554351456,2.6280079512178216,-9.993977337745083,-7.248354649155334,-0.5518446329912807,-13.449027454138285,-0.8622326468077879,-9.220474571046724,-0.7650017503443172,3.13965565883069,-4.499112326177413,-6.322397908591643,1.4503754906428452,0.3938512395374917,2.7026466465486556,2.021512371678769,2.9612268761716725,-0.4580151983080579,0.03873381513323237,-0.8142179866618068,-0.17537453443437334,0.6406313614775629,25.25,1
164488.0,2.13238602134104,3.2352322572902716,-4.513460215746592,1.9451120224940162,-2.1129721531732093,-5.034329084111441,1.2542313538429066,-0.7185481271458031,-8.437198222414013,-9.719300513412344,5.027197999499798,-1.8332297397304802,-2.1369817608064707,-1.1174568607856972,0.708420139372725,-4.488697255587713,-11.115125724770692,-6.809607877761335,1.4572418567437089,0.5208963519289456,20.307282914847146,2.2708692581962415,-1.1140708997568285,-1.3583477804264796,0.9994151157586275,-0.30874964242815006,-0.7286438989155504,-0.07822428115106222,32.1,1
170348.0,1.8541769951246287,-8.323988295514065,-6.020230399079329,-1.31327481447103,11.0950886001596,-1.1977306293256558,-2.7912972587326332,-2.405359936102809,-9.151776324322785,-5.2226043988770225,1.1449762462742508,-0.4361073507039255,1.7037762387355175,-14.058351794897508,-4.49894467676621,-3.1270350146364443,-13.420545639212005,-1.7253781635383028,3.4306659309729293,0.5366728453498987,4.584581177039283,1.4830781922663916,2.8704693903863334,-0.8092628598952858,0.08188780639544391,-0.33470811137366596,1.503458666793438,0.2664804966062311,5.03,1
9007.0,-1.2371391347930507,3.353469201080507,-0.5286281046442407,1.2424937270668344,-11.781889608181661,0.8949021146357454,-20.619365209631802,0.3545879378970908,-3.5917595404656315,-8.69524884746578,-1.70222840135659,1.37594135044076,-0.3033800858053549,-2.6634719949940084,0.09063374033894273,-0.14376649668878194,-7.31139855339,0.05231798844235258,1.2125995449691294,1.4071017993255759,-0.552658560638216,2.7028705672044233,3.317081489991608,-0.2605483473740856,-0.5858407442473688,-0.35178774569561555,0.7116434983813164,-0.2051141167477975,45.15,1
82704.0,-11.218521996192136,3.5757636678056484,-12.725530676868667,-1.31327481447103,6.166331072629422,-3.203774170339733,5.310752153669753,-19.971635004346464,-8.087910200376662,-2.066495052205417,-1.70222840135659,1.37594135044076,-1.1086897777214928,-1.5596323152958629,-0.6268067743108185,3.13965565883069,5.56929358139438,-0.49118347181663946,2.0534411760349363,0.019545113908688155,3.0197343932394114,0.5701579661655027,3.0412434412478633,0.9397639657275378,0.11775277155305863,-0.7169239942569434,0.6223106362948647,0.49266927096309776,14.81,1
78632.0,-0.9197630292557013,-1.3917613314019743,-21.18756529247453,2.277010566058832,4.5009139546742665,-2.478912251997629,2.976709805273577,-0.3155509016489424,-9.973528985388807,-12.552582629360558,3.0171272239772104,1.37594135044076,0.44800104671441066,2.895638393317931,0.12353483811900987,-1.2268948061189926,-9.724534274387583,-3.675315578745188,1.180100830623253,1.0589269029578794,0.8476882647270397,-0.3132393759761616,1.2497677024074307,-0.5770652882037164,0.6851287619891298,-0.6320021810874692,-0.5274950190555345,-0.9128548810689678,56.49,1
30647.0,-3.524449850712362,4.67701517282923,-23.19800947334136,-1.31327481447103,3.194975592067979,0.12559068413231134,0.5826718284236854,-5.751323977102867,-5.85664084598749,-1.849444262432792,1.00386639210378,-5.528791450380131,-2.280399331395155,3.44242199594215,-0.43996829443884927,3.13965565883069,-6.187119485623057,-5.266988996046838,1.029810479972802,1.1016182797510614,1.856655422976675,0.630631852911992,0.24907399372507644,-0.3383313552241109,0.5487637582812147,0.06472075321548293,0.8983141527017222,0.5515215324793457,0.0,1
94070.0,-10.344288622946205,-0.11326573507817894,-29.06868729043425,2.7447014182291207,2.3097990760795724,-3.7020265160775416,-12.230675839000476,-0.6182791973559286,-0.08728421051045854,0.005056859505855993,-0.5897898682016076,1.0498082426419075,1.5241642101718167,-0.8098163468808535,-0.15872174468816197,2.018873977863656,-5.038155097123667,-3.5299573705310263,0.7911238452426388,1.303052324394826,3.1601243363285034,2.106334398648284,3.1459919542334926,-0.9739825171788652,0.7556530737532285,-0.5408658980194792,0.5180375729042921,0.7904408407759571,0.0,1
68557.0,1.2144779012542926,-5.190790404099928,-30.266514962186793,7.95025080601409,5.259692537687758,-5.399074563224033,-1.9091289358256796,0.6209726565474157,-8.045300302339191,-1.7759576888521749,8.026372762673184,-2.417306374174213,0.6525263189585293,-4.850313909297425,0.20931654789178505,-4.241076551943507,-1.693990249653714,-1.1117811106128277,2.7116705685461167,2.0211545920620817,3.0288700227192553,1.3174723226581657,4.542021960721819,-0.2989831850678767,0.49496854189561307,-0.8343923340841908,-0.6596524421045068,1.77936385243205,48.59,1
